message_id,title,title_ar,content,content_ar,summary,summary_ar,author,type,organization,subsidiary,department,categories,subcategories,hashtags,status,published_at,slug,meta_description,meta_keywords,media_url
3944,,,,وزارة المالية  متابعة إجراءات منح براءات الذمة بين مالية دمشق وريفها، والاطلاع على سير العمل في قسم الخزينة بما يشمل تدقيق أوامر الصرف والمعاملات المصرفية بالتنسيق مع المصارف المعنية. #الجمهورية_العربية_السورية #وزارة_المالية      https://legalknowledgehouse.taplink.ws,,,Qarar Platform,General,MOF,,,Economy,Budget and Public Finance,"[""#الجمهورية_العربية_السورية"", ""#وزارة_المالية""]",published,2025-04-20 08:38:21,,,,
3943,,,,#عاجل | الخارجية الأميركية:  - نقدر جهود جميع الأطراف في #سوريا لتخفيف التصعيد ووقف الأعمال العدائية في أنحاء البلاد - ندعو جميع الأطراف إلى التحلي بضبط النفس وتجنب أي تصعيد والعمل بمسؤولية من أجل تعزيز سوريا موحدة     https://legalknowledgehouse.taplink.ws,,,Qarar Platform,General,MOFA,,,Politics,Foreign Politics,"[""#عاجل"", ""#سوريا""]",published,2025-04-20 08:38:21,,,,
3942,,,,إعلان  أعلن مدير المؤسسة العامة للتأمينات الاجتماعية حسن خطيب، الانتهاء من تحريك معاشات التقاعد لشهر نيسان (أبريل) الحالي، مؤكداً بدء صرفها عبر المصارف ومراكز البريد.  وقال خطيب، إن الكتلة المالية المخصصة للمعاشات بلغت 161 مليار ليرة سورية، مشيراً إلى أن المؤسسة السورية للبريد تواصل صرف المنحة للمتقاعدين الذين لم يستلموها بعد، بالتوازي مع صرف معاشات نيسان.     https://legalknowledgehouse.taplink.ws #سوريا,,,Qarar Platform,General,MOSAL,,,Social Affairs,Social Affairs,"[""#سوريا""]",published,2025-04-20 08:38:21,,,,
3941,,,,إعلان  إدارة الهجرة والجوازات في محافظة #حلب تعلن عن فتح جميع فروعها يومي السبت والأحد 19 و20 الشهر الجاري من ‏الساعة الثامنة صباحًا حتى الساعة الخامسة عصرًا، لاستقبال طلبات جوازات ‏#السفر للحجاج المقبولين فقط.,,,Qarar Platform,General,MOI,,,Culture,Cultural Heritage,"[""#حلب"", ""#السفر""]",published,2025-04-20 08:38:03,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003941_photo.jpg
3940,,,,منجزات مديرية أوقاف ريف دمشق.  #محافظة_ريف_دمشق,,,Qarar Platform,General,MOI,,,Culture,Cultural Heritage,"[""#محافظة_ريف_دمشق""]",published,2025-04-20 08:37:45,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003940_photo.jpg
3939,,,,منجزات مديرية التربية والتعليم في ريف دمشق.  #محافظة_ريف_دمشق,,,Qarar Platform,General,MOE,,,Education,Basic Education,"[""#محافظة_ريف_دمشق""]",published,2025-04-20 08:37:21,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003939_photo.jpg
3938,,,,#الرقة جدول إعادة المفصولين تعسفيًا إلى العمل، ممن وردت أسماؤهم في الملف المُعمَّم، بسبب مشاركتهم في الثورة السورية، مع الأوراق المطلوبة. - تنويه: يشترط حضور صاحب العلاقة شخصيًا، ولا تُقبل الوكالة الرسمية.,,,Qarar Platform,General,MOE,,,Education,Basic Education,"[""#الرقة""]",published,2025-04-20 08:37:03,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003938_photo.jpg
3937,,,,تعميم  وزارة التربية بخصوص جدول استقبال طلبات العودة  في مديرية والتعليم بدرعا من يوم الإثنين إلى يوم الخميس بحضور صاحب العلاقة حصرا #سوريا,,,Qarar Platform,General,MOE,,,Education,Basic Education,"[""#سوريا""]",published,2025-04-20 08:36:48,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003937_photo.jpg
3936,,,,#عاجل| وزير الخارجية التركي:  - لن يكون هناك أي هيكل فيدرالي في #سوريا ولن يُسمح بأي تشكيل مسلح آخر خارج إطار الجيش  - نتابع العملية المتعلقة بوحدات حماية الشعب بحساسية بالغة سيُلقون سلاحهم وينضمون إلى الجيش الوطني  - نتعامل مع الهجمات الإسرائيلية الأخيرة بانتقادات لأنها تهدف إلى زعزعة استقرار المنطقة     https://legalknowledgehouse.taplink.ws,,,Qarar Platform,General,MOFA,,,Politics,Foreign Politics,"[""#عاجل"", ""#سوريا""]",published,2025-04-20 08:36:32,,,,
3935,,,,عاجل  - وصل نائبان في الكونغرس الأميركي صباح اليوم إلى العاصمة السورية دمشق في زيارة رسمية هي الأولى من نوعها منذ سنوات.  - الوفد يضم النائب كوري ميلز، عضو لجنة الشؤون الخارجية، والنائب مارلين ستوتزمان، عضو لجنتي الخدمات المالية والميزانية في مجلس النواب الأميركي.   - تهدف الزيارة إلى تقييم الوضع الراهن في سوريا، واستكشاف آفاق تعزيز العلاقات السورية الأميركية.  - النائبان سيبحثان سبل دعم الدبلوماسية الإقليمية، ومراجعة الأثر الإنساني والاقتصادي للعقوبات الأميركية المفروضة على سوريا.  - تأتي هذه الزيارة بترتيب ورعاية من التحالف السوري الأميركي للسلام والازدهار (SAAPP)، وتُعد أول وفد برلماني خاص يزور سوريا منذ سقوط النظام السابق.      https://legalknowledgehouse.taplink.ws #سوريا,,,Qarar Platform,General,MOFA,,,Politics,Foreign Politics,"[""#سوريا""]",published,2025-04-20 08:36:32,,,,
3934,,,,وزارة الاتصالات توقع مع نقابتي الأطباء وأطباء الأسنان بطرطوس اتفاقيتين ‏لتوطين الرواتب في مؤسسة البريد ‏     https://legalknowledgehouse.taplink.ws #سوريا,,,Qarar Platform,General,MOCT,,,Communications,Communications,"[""#سوريا""]",published,2025-04-20 08:36:32,,,,
3933,,,,عاجل  ازدحام كبير تشهده صرافات المصرف العقاري الذي يستمر بالعمل خلال العطلة.     https://legalknowledgehouse.taplink.ws #سوريا,,,Qarar Platform,General,MOF,,,Economy,Banks and Financial Institutions,"[""#سوريا""]",published,2025-04-20 08:36:32,,,,
3932,,,,#إعلان  #يعلن مصرف التوفير في محافظة القنيطرة عن استمرار عمله خلال أيام العطلة الرسمية، الجمعة، السبت، الأحد، وذلك بناءً على ما تقتضيه المصلحة العامة فيما يخص تيسير معاملات الحجاج للعام الحالي.  #محافظة_القنيطرة     https://legalknowledgehouse.taplink.ws,,,Qarar Platform,General,MOF,,,Economy,Banks and Financial Institutions,"[""#إعلان"", ""#يعلن"", ""#محافظة_القنيطرة""]",published,2025-04-20 08:36:32,,,,
3931,,,Attachments,مرفقات #سوريا,,,Qarar Platform,General,MOI,,,General,General,"[""#سوريا""]",published,2025-04-20 08:36:32,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003931_قانونالمدنيCIV206.pdf
3930,,,Attachments,مرفقات #سوريا,,,Qarar Platform,General,MOI,,,General,General,"[""#سوريا""]",published,2025-04-20 08:36:32,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003930_Noor_Book_com_الفعل_الضار_والضمان_فيه_مصطفى_الزرقا_3_.pdf
3929,,,Attachments,مرفقات #سوريا,,,Qarar Platform,General,MOI,,,General,General,"[""#سوريا""]",published,2025-04-20 08:36:32,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003929_مطبوعة_بيداغوجية_معتمدةمصادر_الالتزام.pdf
3928,,,Attachments,مرفقات #سوريا,,,Qarar Platform,General,MOI,,,General,General,"[""#سوريا""]",published,2025-04-20 08:36:32,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003928_اسماء_المفصولين_بسبب_مشاركتهم_الثورية_القايمة_الثالثة.pdf
3927,,,,محافظ حماة عبد الرحمن السهيان خلال لقائه بالأهالي في مدينة سلمية  #محافظة_حماة,,,Qarar Platform,General,MOI,,,Politics,Government Decisions,"[""#محافظة_حماة""]",published,2025-04-20 08:35:35,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003927_photo.jpg
3926,,,,محافظ حماة عبد الرحمن السهيان خلال لقائه بالأهالي في مدينة سلمية  #محافظة_حماة,,,Qarar Platform,General,MOI,,,Politics,Government Decisions,"[""#محافظة_حماة""]",published,2025-04-20 08:35:35,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003926_photo.jpg
3925,,,,محافظ حماة عبد الرحمن السهيان خلال لقائه بالأهالي في مدينة سلمية  #محافظة_حماة,,,Qarar Platform,General,MOI,,,Politics,Government Decisions,"[""#محافظة_حماة""]",published,2025-04-20 08:35:35,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003925_photo.jpg
3924,,,,محافظ حماة عبد الرحمن السهيان خلال لقائه بالأهالي في مدينة سلمية  #محافظة_حماة,,,Qarar Platform,General,MOI,,,Politics,Government Decisions,"[""#محافظة_حماة""]",published,2025-04-20 08:35:35,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003924_photo.jpg
3923,,,,محافظ حماة عبد الرحمن السهيان خلال لقائه بالأهالي في مدينة سلمية  #محافظة_حماة,,,Qarar Platform,General,MOI,,,Politics,Government Decisions,"[""#محافظة_حماة""]",published,2025-04-20 08:35:35,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003923_photo.jpg
3922,,,,إعلان  تعلن مؤسسة الخطوط الجوية السورية عن استئناف الرحلات المباشرة بين سوريا ودولة الإمارات العربية المتحدة بدءاً من الأحد القادم.  - التشغيل يشمل في مرحلته الأولى رحلات إلى كل من دبي والشارقة، بواقع أربع رحلات أسبوعياً إلى دبي وأيام السبت والاثنين والأربعاء والخميس.  - أما رحلات دمشق – الشارقة، فستكون أيام الأحد والثلاثاء والجمعة، مع نية رفعها إلى رحلة يومية لاحقاً.  - كما ستُسير الخطوط الجوية السورية رحلتين أسبوعياً إلى أبوظبي يومي الثلاثاء والجمعة.     https://legalknowledgehouse.taplink.ws #سوريا,,,Qarar Platform,General,MOT,,,Transportation,Air Transportation,"[""#سوريا""]",published,2025-04-20 08:35:11,,,,
3921,,,,"اقتصاد  أكد الأستاذ في كلية الاقتصاد بجامعة دمشق شفيق عربش، ضرورة درس ما جرى في الأشهر الأربعة الأخيرة، أي منذ سقوط النظام السابق، والعمل على قراءة أثار خروج كميات كبيرة من الدولارات وتوجيهها إلى استيراد السيارات بغض النظر عن عيوبها، في إشارة إلى استيراد سيارات بعيوب، وبعضها كان غارقاً في البحر.  وأشار إلى أنه بحسب إحصاءات تجارية تركية فقد جرى استيراد سيارات من وعبر تركيا بملياري دولار، في حين قال مصدر في غرفة تجارة دمشق أن 3 مليارات دولار دفعت لقاء استيراد السيارات في 4 أشهر فحسب، متسائلاً ""كل هذه السيارات والمواد الاستهلاكية المطروحة في الأسواق من أين جاءت؟ في الحقيقة جرى تمويلها من مدخرات السوريين في بلد ليس لديه احتياط ولا إنتاج، وفي حاجة إلى استيراد كثير من الحاجات، وهذه كلها في حاجة إلى تمويل"".  وختم حديثه بالقول ""يبدو أن لا شيء يدعو إلى التفاؤل اقتصادياً والدولار سيشهد قفزات مقلقة أمام الليرة""، وفق قوله.  المصدر :اندبندنت عربية      https://legalknowledgehouse.taplink.ws #سوريا",,,Qarar Platform,General,MOI,,,Economy,Investment,"[""#سوريا""]",published,2025-04-20 08:35:11,,,,
3920,,,,"هام إلى الإخوة الحجاج لهذا العام:  نُحيطكم علماً بأنه قد تمّت إضافة أسماء الحجاج المقبولين لهذا العام ضمن برنامج الهجرة والجوازات لذا يُرجى من حضراتكم إحضار الأوراق الثبوتية المطلوبة (جواز السفر القديم - الهوية الشخصية - إخراج القيد) بالإضافة إلى الصور الشخصية.  مدير إدارة الهجرة والجوازات السيد ""وليد عرابي""  #الجمهورية_العربية_السورية  #وزارة_الداخلية   https://legalknowledgehouse.taplink.ws",,,Qarar Platform,General,MOI,,,Culture,Cultural Heritage,"[""#الجمهورية_العربية_السورية"", ""#وزارة_الداخلية""]",published,2025-04-20 08:35:11,,,,
3919,,,,الرئيس السوري أحمد الشرع يلتقي المدير التنفيذي للمنتدى الاقتصادي العالمي مارون كيروز في قصر الشعب بدمشق، بحضور وزير الخارجية أسعد الشيباني.     https://legalknowledgehouse.taplink.ws #سوريا,,,Qarar Platform,General,MOFA,,,Politics,Foreign Politics,"[""#سوريا""]",published,2025-04-20 08:35:11,,,,
3918,,,,إعلان  وزارة الصحة تطلق حملة لتعزيز اللقاح الروتيني، ومتابعة المتسربين من الأطفال دون سن الخامسة، وذلك في الفترة من 21 إلى 30 نيسان، برعاية منظمتي الصحة العالمية واليونيسف. #الجمهورية_العربية_السورية  #وزارة_الصحة,,,Qarar Platform,General,MOH,,,Health,Public Health,"[""#الجمهورية_العربية_السورية"", ""#وزارة_الصحة""]",published,2025-04-20 08:34:55,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003918_photo.jpg
3917,,,,منجزات مديرية أوقاف ريف دمشق.  #محافظة_ريف_دمشق,,,Qarar Platform,General,MOI,,,Culture,Cultural Heritage,"[""#محافظة_ريف_دمشق""]",published,2025-04-20 08:34:40,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003917_photo.jpg
3916,,,Attachments,مرفقات #سوريا,,,Qarar Platform,General,MOI,,,General,General,"[""#سوريا""]",published,2025-04-20 08:34:20,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003916_photo.jpg
3915,,,,عاجل  تم تمديد التسجيل على امتحانات التاسع والبكالوريا حتى تاريخ 1/5/2024 ... #سوريا,,,Qarar Platform,General,MOE,,,Education,Basic Education,"[""#سوريا""]",published,2025-04-20 08:34:07,,,,
3914,,,,#عاجل || يمدد التسجيـــل على امتحانات شهادتي التعليم الأساسي والثانوي بفروعه كافة حتــــــى تاريخ 1-5-2025.,,,Qarar Platform,General,MOE,,,Education,Basic Education,"[""#عاجل""]",published,2025-04-20 08:33:53,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003914_photo.jpg
3913,,,,"دعوة عامة تتشرف كلية طب الأسنان في جامعة إدلب وبالتعاون مع ""تجمّع جراحو فكين من أجل سوريا"" و""الجمعية الطبية السورية الألمانية( سيغما)""، بدعوتكم لحضور فعّالية ""يوم علمي""، والتي ستُقام يوم السبت الموافق 19 نيسان 2025 على مدرج كلية طب الأسنان.  #الجمهورية_العربية_السورية  #وزارة_التعليم_العالي_والبحث_العلمي  #جامعة_إدلب",,,Qarar Platform,General,MOHE,,,Education,Higher Education,"[""#الجمهورية_العربية_السورية"", ""#وزارة_التعليم_العالي_والبحث_العلمي"", ""#جامعة_إدلب""]",published,2025-04-20 08:33:37,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003913_photo.jpg
3912,,,,تربية حمص جدول إعادة المفصولين تعسفيًا إلى العمل، ممن وردت أسماؤهم في الملف المُعمَّم، بسبب مشاركتهم في الثورة السورية، مع الأوراق المطلوبة. - تنويه: يشترط حضور صاحب العلاقة شخصيًا، ولا تُقبل الوكالة الرسمية. #سوريا,,,Qarar Platform,General,MOE,,,Education,Basic Education,"[""#سوريا""]",published,2025-04-20 08:33:20,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003912_photo.jpg
3911,,,,"بيان صحفي حول اللقاء الرسمي الذي جمع رئيس الجمهورية السيد ""أحمد الشرع"" مع رئيس الوزراء العراقي السيد ""محمد شياع السوداني"" بوساطة من دولة قطر الشقيقة.   #رئاسة_الجمهورية_العربية_السورية",,,Qarar Platform,Statement,MOFA,,,Politics,Foreign Politics,"[""#رئاسة_الجمهورية_العربية_السورية""]",published,2025-04-20 08:33:04,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003911_photo.jpg
3910,,,,"وزارة الخارجية: بیان مشترك بين ""الجمهورية العربية السورية"" و ""المملكة الأردنية الهاشمية"". #سوريا",,,Qarar Platform,Statement,MOFA,,,Politics,Foreign Politics,"[""#سوريا""]",published,2025-04-20 08:32:44,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003910_photo.jpg
3909,,,,"وزارة الخارجية: بیان مشترك بين ""الجمهورية العربية السورية"" و ""المملكة الأردنية الهاشمية"". #سوريا",,,Qarar Platform,Statement,MOFA,,,Politics,Foreign Politics,"[""#سوريا""]",published,2025-04-20 08:32:44,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003909_photo.jpg
3908,,,Attachments,مرفقات #سوريا,,,Qarar Platform,General,MOI,,,General,General,"[""#سوريا""]",published,2025-04-20 08:31:47,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003908_تدخل_القضاء_في_تصرفات_ناظر_الوقف.pdf
3907,,,Attachments,مرفقات #سوريا,,,Qarar Platform,General,MOI,,,General,General,"[""#سوريا""]",published,2025-04-20 08:31:14,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003907_القانون_رقم_51_لعام_2004_الخاص_بنظام_العقود_للجهات_العامة.pdf
3906,,,Attachments,مرفقات #سوريا,,,Qarar Platform,General,MOI,,,General,General,"[""#سوريا""]",published,2025-04-20 08:31:14,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003906_القانون_رقم_2_لعام_2005_بشان_الموسسات_العامة_والشركات_العامة_والمنشات.pdf
3905,,,Attachments,مرفقات #سوريا,,,Qarar Platform,General,MOI,,,General,General,"[""#سوريا""]",published,2025-04-20 08:31:13,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003905_القانون_8_لعام_2005قانون_عقود_ومبايعات_ومبيعات_وزارة_الدفاع.pdf
3904,,,Attachments,مرفقات #سوريا,,,Qarar Platform,General,MOI,,,General,General,"[""#سوريا""]",published,2025-04-20 08:30:26,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003904_photo.jpg
3903,,,Attachments,مرفقات #سوريا,,,Qarar Platform,General,MOI,,,General,General,"[""#سوريا""]",published,2025-04-20 08:30:26,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003903_photo.jpg
3902,,,Attachments,مرفقات #سوريا,,,Qarar Platform,General,MOI,,,General,General,"[""#سوريا""]",published,2025-04-20 08:30:26,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003902_photo.jpg
3901,,,,المكتب الإعلامي لوزارة التنمية الإدارية:   - قوائم الأسماء التي تم الإعلان عنها أمس وشملت الحالات المستكملة من وزارة التربية هي جزء أول من سلسلة قوائم ستصدر تباعاً بالتنسيق مع باقي الجهات العامة وذلك بإطار تنفيذ التوجيهات الحكومية بإنصاف المفصولين تعسفياً.  - فيما يتعلق بمحافظة الحسكة نطمئن الموظفين أن ملفاتهم قيد الدراسة ومتابعة مع وزارة التربية وتم الانتهاء من الجزء الأكبر منها وسيتم الإعلان عن الأسماء المستحقة خلال 24 ساعة.      https://legalknowledgehouse.taplink.ws #سوريا,,,Qarar Platform,General,MOI,,,Politics,Government Decisions,"[""#سوريا""]",published,2025-04-20 08:28:55,,,,
3900,,,,حصيلة أعمال جامعة اللاذقية للأسبوع بدءاً من 13 نيسان 2025  بمتابعة حثيثة وإشراف مباشر من إدارة جامعة اللاذقية، شهد هذا الأسبوع عدداً من الأنشطة الأكاديمية والإدارية، أبرزها:  متابعة سير امتحانات برامج التعليم المفتوح في كليات: الاقتصاد، الآداب والعلوم الإنسانية، الحقوق، والتربية.  بدء الدوام للفصل الدراسي الثاني 2024–2025، والاطلاع على سير العملية التدريسية في كليات ومعاهد الجامعة، بما يشمل المحاضرات النظرية، الجلسات التدريبية العملية، والمقابلات الشفوية.  مناقشات علنية لرسائل الدكتوراه في كليتي الهندسة المدنية والعلوم.  إطلاق حملة للتبرع بالدم في مستشفى اللاذقية الجامعي، بمشاركة الكوادر الطبية والتمريضية والإدارية، وذلك بهدف تعزيز مخزون بنك الدم وتلبية احتياجات المرضى.  متابعة مناقشة مشاريع التخرج في كلية الهندسة المعمارية، والمقررة أن تستمر حتى نهاية الأسبوع القادم.   #محافظة_اللاذقية    https://legalknowledgehouse.taplink.ws,,,Qarar Platform,General,MOHE,,,Education,Higher Education,"[""#محافظة_اللاذقية""]",published,2025-04-20 08:28:55,,,,
3899,,,Attachments,مرفقات #سوريا,,,Qarar Platform,General,MOI,,,General,General,"[""#سوريا""]",published,2025-04-20 08:28:55,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003899_photo.jpg
3898,,,Attachments,مرفقات #سوريا,,,Qarar Platform,General,MOI,,,General,General,"[""#سوريا""]",published,2025-04-20 08:28:55,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003898_photo.jpg
3897,,,,منجزات فرع محروقات ريف دمشق.  #محافظة_ريف_دمشق,,,Qarar Platform,General,MOMR,,,Energy,Electricity,"[""#محافظة_ريف_دمشق""]",published,2025-04-20 08:28:29,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003897_photo.jpg
3896,,,,إعلان  جامعة اللاذقية تعلن موعد الاختبار المعياري الخاص بالقبول في الدراسات العليا في كلية الآداب و معهد اللغات. #سوريا,,,Qarar Platform,General,MOHE,,,Education,Higher Education,"[""#سوريا""]",published,2025-04-20 08:28:10,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003896_photo.jpg
3895,,,,قرار بشأن تشكيل لجنة تسير اعمال سوق الهال بدمشق برئاسة موفق الطيار  ونائب رئيس اللجنة محمد العقاد وامين سر اللجنة  رفيق محمح وخازن اللجنة  عبد الرحمن نعمان  وتضم اللجنة كذلك كل من  أسامة قزيز و هاني نصير   ومحمد مرعي و احسان قطيط وناصر مطر #سوريا,,,Qarar Platform,General,MOI,,,Commerce,Commerce,"[""#سوريا""]",published,2025-04-20 08:27:54,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003895_photo.jpg
3894,,,,تعميم ،الموافقة على صرف الأجـور لكافة العاملين المفرغين #للحزب (بغض النظر عن جهة تفرغهم ) عن شهر كانون الثاني شباط آذار.,,,Qarar Platform,General,MOI,,,Politics,Government Decisions,"[""#للحزب""]",published,2025-04-20 08:27:35,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003894_photo.jpg
3893,,,,اهم منجزات مؤسسة كهرباء ريف دمشق.  #محافظة_ريف_دمشق,,,Qarar Platform,General,MOMR,,,Energy,Electricity,"[""#محافظة_ريف_دمشق""]",published,2025-04-20 08:27:19,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003893_photo.jpg
3892,,,,تعميم   بمنع استخدام الأرصفة والشوارع والأملاك العامة في محافظة إدلب أو التجاوز عليها، تحت طائلة اتخاذ الإجراءات القانونية والغرامة المالية والتشميع. #سوريا,,,Qarar Platform,General,MOI,,,Housing,Urban Planning,"[""#سوريا""]",published,2025-04-20 08:27:03,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003892_photo.jpg
3891,,,,"مدير ادارة الهجرة والجوازات الوليد عرابي   - حرصاً من إدارة الهجرة والجوازات على تسهيل إجراءات حجاج بيت الله الحرام، نعلن عن فتح فروع المحافظات (دمشق، حمص، حلب) يوم الجمعة ٢٠٢٥/٤/١٨ . كما تعمل كافة الفروع يومي السبت والأحد ١٩ - ٢٠٢٥/٤/٢٠ من الساعة الثامنة صباحاً حتى الساعة الخامسة عصراً لاستقبال طلبات جوازات السفر للحجاج المقبولين فقط.   - تأتي هذه الخطوة في إطار حرصنا الشديد على تسهيل أمور الحجاج وتخفيف الأعباء عنهم. سيتم استلام الجوازات بالأسعار المخفضة للحج ، لذا نرجو من جميع المواطنين المعنيين مراجعة أقرب فرع للهجرة والجوازات لاستلام جوازاتهم.  - نسأل الله أن يتقبل من حجاجنا طاعاتهم، وييسر سفرهم، ويعيدهم سالمين غانمين.  مدير إدارة الهجرة والجوازات ""الوليد عرابي""  #الجمهورية_العربية_السورية  #وزارة_الداخلية      https://legalknowledgehouse.taplink.ws",,,Qarar Platform,General,MOI,,,Culture,Cultural Heritage,"[""#الجمهورية_العربية_السورية"", ""#وزارة_الداخلية""]",published,2025-04-20 08:26:47,,,,
3890,,,,"تصريحات  - وزير الإدارة المحلية والبيئة المهندس ""محمد عنجراني"" : نؤكّد أنّ رؤية الوزارة في المرحلة الراهنة تستند إلى تحليل شامل للواقع المحلي، مع الاستفادة من التجارب الدولية الرائدة في مجالات الإدارة اللامركزية والتخطيط الإقليمي بما يضمن مقاربات فعّالة تتناسب مع خصوصية السياق. #الجمهورية_العربية_السورية #وزارة_الإدارة_المحلية_والبيئة #تصريح     - وزير الإدارة المحلية والبيئة المهندس ""محمد عنجراني"" : نؤكّد أنّ رؤية الوزارة في المرحلة الراهنة تستند إلى تحليل شامل للواقع المحلي، مع الاستفادة من التجارب الدولية الرائدة في مجالات الإدارة اللامركزية والتخطيط الإقليمي بما يضمن مقاربات فعّالة تتناسب مع خصوصية السياق. #الجمهورية_العربية_السورية #وزارة_الإدارة_المحلية_والبيئة #تصريح    - وزير الإدارة المحلية والبيئة المهندس ""محمد عنجراني"" : نولي أهمية كبيرة لتعزيز دور المجتمع المحلي في عملية صنع القرار التنموي، ونعمل على خلق بيئة تشاركية فاعلة تضمن انخراط مختلف الفاعلين المحليين بما يسهم في تحقيق تنمية أكثر استدامة وواقعية. #الجمهورية_العربية_السورية #وزارة_الإدارة_المحلية_والبيئة #تصريح   - وزير الإدارة المحلية والبيئة المهندس ""محمد عنجراني"" : نحرص على تحقيق التوازن التنموي بين المحافظات من خلال ضمان عدالة توزيع الخدمات والمشاريع بما يسهم في ردم الفجوة التنموية وتحقيق الإنصاف في الفرص بين المناطق. #الجمهورية_العربية_السورية #وزارة_الإدارة_المحلية_والبيئة #تصريح     - وزير الإدارة المحلية والبيئة المهندس ""محمد عنجراني"" : نؤكد أنّ الكفاءة والاختصاص سيكونان الركيزة الأساس في اختيار الكوادر الهندسية والتقنية خلال المرحلة القادمة، مشيراً إلى أنّ الوزارة تعتمد في ذلك على معايير شفافّة لضمان أعلى مستويات الأداء المؤسسي. #الجمهورية_العربية_السورية #وزارة_الإدارة_المحلية_والبيئة #تصريح     https://legalknowledgehouse.taplink.ws",,,Qarar Platform,General,MOI,,,Politics,Government Decisions,"[""#الجمهورية_العربية_السورية"", ""#وزارة_الإدارة_المحلية_والبيئة"", ""#تصريح""]",published,2025-04-20 08:26:47,,,,
3889,,,,اهم منجزات مديرية التربية والتعليم في ريف دمشق.  #محافظة_ريف_دمشق,,,Qarar Platform,General,MOE,,,Education,Basic Education,"[""#محافظة_ريف_دمشق""]",published,2025-04-20 08:26:27,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003889_photo.jpg
3888,,,,قرار  بشأن تعيين ٥ أعضاء جدد في مجلس إدارة غرفة تجارة دمشق #سوريا,,,Qarar Platform,Decision,MOI,,,Commerce,Commerce,"[""#سوريا""]",published,2025-04-20 08:26:11,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003888_photo.jpg
